,industry_code_ANZSIC,industry_name_ANZSIC,variable,value,unit
1073,13,1,4,1362,1
1074,13,1,5,3704,1
1075,13,1,8,3746,1
1076,13,1,7,3569,1
1077,13,1,2,3090,1
1078,13,1,6,2454,1
1079,13,1,1,3389,1
1080,13,1,0,3919,0
1081,13,1,3,4734,0
1082,13,1,4,2380,1
1083,13,1,5,4702,1
1084,13,1,8,4806,1
1085,13,1,7,4672,1
1086,13,1,2,3210,1
1087,13,1,6,4393,1
1088,13,1,1,5539,1
1089,13,1,0,2584,0
1090,13,1,3,5016,0
1091,13,1,4,2750,1
1092,13,1,5,5110,1
1093,13,1,8,5178,1
1094,13,1,7,5072,1
1095,13,1,2,3885,1
1096,13,1,6,4362,1
1097,13,1,1,923,1
1098,13,1,0,992,0
1099,13,1,3,124,0
1100,13,1,4,2855,1
1101,13,1,5,4300,1
1102,13,1,8,4404,1
1103,13,1,7,4277,1
1104,13,1,2,3033,1
1105,13,1,6,5325,1
1106,13,1,1,423,1
1107,13,1,0,4963,0
1108,13,1,3,119,0
1109,13,1,4,2966,1
1110,13,1,5,4602,1
1111,13,1,8,4637,1
1112,13,1,7,4577,1
1113,13,1,2,2071,1
1114,13,1,6,2927,1
1115,13,1,1,4866,1
1116,13,1,0,3979,0
1117,13,1,3,3492,0
1118,13,1,4,389,1
1119,13,1,5,1926,1
1120,13,1,8,2025,1
1121,13,1,7,1865,1
1122,13,1,2,5061,1
1123,13,1,6,1103,1
1124,13,1,1,4352,1
1125,13,1,0,990,0
1126,13,1,3,5410,0
1127,13,1,4,2800,1
1128,13,1,5,5065,1
1129,13,1,8,5157,1
1130,13,1,7,4978,1
1131,13,1,2,4016,1
1132,13,1,6,4618,1
1133,13,1,1,1579,1
1134,14,15,0,3730,0
1135,14,15,3,19,0
1136,14,15,4,1376,1
1137,14,15,5,4072,1
1138,14,15,8,4121,1
1139,14,15,7,3796,1
1140,14,15,2,4792,1
1141,14,15,6,3578,1
1142,14,15,1,1666,1
1143,14,15,0,3102,0
1144,14,15,3,4835,0
1145,14,15,4,2891,1
1146,14,15,5,5339,1
1147,14,15,8,5339,1
1148,14,15,7,5142,1
1149,14,15,2,4397,1
1150,14,15,6,3749,1
1151,14,15,1,867,1
1152,14,15,0,5277,0
1153,14,15,3,4413,0
1154,14,15,4,1933,1
1155,14,15,5,4029,1
1156,14,15,8,4072,1
1157,14,15,7,3885,1
1158,14,15,2,3435,1
1159,14,15,6,2666,1
1160,14,15,1,4397,1
1161,14,15,0,4528,0
1162,14,15,3,5550,0
1163,14,15,4,2819,1
1164,14,15,5,4561,1
1165,14,15,8,4561,1
1166,14,15,7,4445,1
1167,14,15,2,2818,1
1168,14,15,6,3210,1
1169,14,15,1,4792,1
1170,14,15,0,3541,0
1171,14,15,3,495,0
1172,14,15,4,3284,1
1173,14,15,5,4680,1
1174,14,15,8,4930,1
1175,14,15,7,4899,1
1176,14,15,2,2818,1
1177,14,15,6,2666,1
1178,14,15,1,4792,1
1179,14,15,0,483,0
1180,14,15,3,5738,0
1181,14,15,4,2949,1
1182,14,15,5,3436,1
1183,14,15,8,3436,1
1184,14,15,7,3796,1
1185,14,15,2,17,1
1186,14,15,6,2071,1
1187,14,15,1,5773,1
1188,14,15,0,4397,0
1189,14,15,3,5201,0
1190,14,15,4,3090,1
1191,14,15,5,5170,1
1192,14,15,8,5170,1
1193,14,15,7,4899,1
1194,14,15,2,5470,1
1195,14,15,6,4930,1
1196,14,15,1,2489,1
1197,14,15,0,4397,0
1198,14,15,3,3645,0
1199,14,15,4,1038,1
1200,14,15,5,2830,1
1201,14,15,8,2830,1
1202,14,15,7,2750,1
1203,14,15,2,483,1
1204,14,15,6,1362,1
1205,14,15,1,5773,1
1206,14,15,0,54,0
1207,14,15,3,5678,0
1208,14,15,4,3171,1
1209,14,15,5,4946,1
1210,14,15,8,4972,1
1211,14,15,7,4862,1
1212,14,15,2,3322,1
1213,14,15,6,3680,1
1214,14,15,1,564,1
1215,15,6,0,1893,0
1216,15,6,3,19,0
1217,15,6,4,4491,1
1218,15,6,5,2256,1
1219,15,6,8,2462,1
1220,15,6,7,2072,1
1221,15,6,2,3322,1
1222,15,6,6,2811,1
1223,15,6,1,710,1
1224,15,6,0,1001,0
1225,15,6,3,3110,0
1226,15,6,4,196,1
1227,15,6,5,2657,1
1228,15,6,8,2883,1
1229,15,6,7,2838,1
1230,15,6,2,4397,1
1231,15,6,6,3019,1
1232,15,6,1,439,1
1233,15,6,0,4091,0
1234,15,6,3,3361,0
1235,15,6,4,460,1
1236,15,6,5,1807,1
1237,15,6,8,2072,1
1238,15,6,7,2059,1
1239,15,6,2,20,1
1240,15,6,6,1585,1
1241,15,6,1,5096,1
1242,15,6,0,4426,0
1243,15,6,3,5181,0
1244,15,6,4,2337,1
1245,15,6,5,3554,1
1246,15,6,8,3778,1
1247,15,6,7,3642,1
1248,15,6,2,2392,1
1249,15,6,6,3632,1
1250,15,6,1,1847,1
1251,15,6,0,2554,0
1252,15,6,3,5077,0
1253,15,6,4,2628,1
1254,15,6,5,4244,1
1255,15,6,8,4436,1
1256,15,6,7,4273,1
1257,15,6,2,3796,1
1258,15,6,6,3861,1
1259,15,6,1,1389,1
1260,15,6,0,5170,0
1261,15,6,3,3999,0
1262,15,6,4,1795,1
1263,15,6,5,3687,1
1264,15,6,8,3794,1
1265,15,6,7,3674,1
1266,15,6,2,2489,1
1267,15,6,6,3462,1
1268,15,6,1,1127,1
1269,15,6,0,3033,0
1270,15,6,3,3825,0
1271,15,6,4,2188,1
1272,15,6,5,3566,1
1273,15,6,8,3632,1
1274,15,6,7,3607,1
1275,15,6,2,4397,1
1276,15,6,6,5613,1
1277,15,6,1,2573,1
1278,15,6,0,483,0
1279,15,6,3,5271,0
1280,15,6,4,2878,1
1281,15,6,5,3956,1
1282,15,6,8,4024,1
1283,15,6,7,3855,1
1284,15,6,2,2891,1
1285,15,6,6,4843,1
1286,15,6,1,4054,1
1287,15,6,0,3971,0
1288,15,6,3,3517,0
1289,15,6,4,1125,1
1290,15,6,5,2881,1
1291,15,6,8,3025,1
1292,15,6,7,2902,1
1293,15,6,2,1524,1
1294,15,6,6,3319,1
1295,15,6,1,1298,1
1296,16,9,0,5249,0
1297,16,9,3,19,0
1298,16,9,4,2855,1
1299,16,9,5,1033,1
1300,16,9,8,1093,1
1301,16,9,7,160,1
1302,16,9,2,4003,1
1303,16,9,6,510,1
1304,16,9,1,3350,1
1305,16,9,0,3949,0
1306,16,9,3,360,0
1307,16,9,4,4131,1
1308,16,9,5,1678,1
1309,16,9,8,1726,1
1310,16,9,7,1062,1
1311,16,9,2,3783,1
1312,16,9,6,916,1
1313,16,9,1,3704,1
1314,16,9,0,365,0
1315,16,9,3,5211,0
1316,16,9,4,2916,1
1317,16,9,5,5055,1
1318,16,9,8,5189,1
1319,16,9,7,4847,1
1320,16,9,2,387,1
1321,16,9,6,4136,1
1322,16,9,1,2030,1
1323,16,9,0,234,0
1324,16,9,3,937,0
1325,16,9,4,4318,1
1326,16,9,5,642,1
1327,16,9,8,733,1
1328,16,9,7,510,1
1329,16,9,2,624,1
1330,16,9,6,5034,1
1331,16,9,1,2202,1
1332,16,9,0,4766,0
1333,16,9,3,1766,0
1334,16,9,4,4536,1
1335,16,9,5,817,1
1336,16,9,8,939,1
1337,16,9,7,707,1
1338,16,9,2,730,1
1339,16,9,6,224,1
1340,16,9,1,3716,1
1341,16,9,0,2682,0
1342,16,9,3,1750,0
1343,16,9,4,4536,1
1344,16,9,5,537,1
1345,16,9,8,711,1
1346,16,9,7,490,1
1347,16,9,2,148,1
1348,16,9,6,1502,1
1349,16,9,1,5660,1
1350,16,9,0,5566,0
1351,16,9,3,732,0
1352,16,9,4,3801,1
1353,16,9,5,5623,1
1354,16,9,8,51,1
1355,16,9,7,5472,1
1356,16,9,2,5566,1
1357,16,9,6,1822,1
1358,16,9,1,5375,1
1359,16,9,0,5061,0
1360,16,9,3,4140,0
1361,16,9,4,1233,1
1362,16,9,5,2589,1
1363,16,9,8,2807,1
1364,16,9,7,2686,1
1365,16,9,2,1419,1
1366,16,9,6,3133,1
1367,16,9,1,1106,1
1368,16,9,0,1333,0
1369,16,9,3,886,0
1370,16,9,4,3975,1
1371,16,9,5,425,1
1372,16,9,8,556,1
1373,16,9,7,203,1
1374,16,9,2,1420,1
1375,16,9,6,543,1
1376,16,9,1,3983,1
1377,17,4,0,4390,0
1378,17,4,3,19,0
1379,17,4,4,5096,1
1380,17,4,5,4893,1
1381,17,4,8,5225,1
1382,17,4,7,4794,1
1383,17,4,2,541,1
1384,17,4,6,1082,1
1385,17,4,1,111,1
1386,17,4,0,2195,0
1387,17,4,3,3833,0
1388,17,4,4,522,1
1389,17,4,5,4008,1
1390,17,4,8,4520,1
1391,17,4,7,4383,1
1392,17,4,2,3210,1
1393,17,4,6,37,1
1394,17,4,1,4774,1
1395,17,4,0,3230,0
1396,17,4,3,2483,0
1397,17,4,4,4718,1
1398,17,4,5,5773,1
1399,17,4,8,2554,1
1400,17,4,7,2490,1
1401,17,4,2,5773,1
1402,17,4,6,3308,1
1403,17,4,1,2094,1
1404,17,4,0,3161,0
1405,17,4,3,3820,0
1406,17,4,4,962,1
1407,17,4,5,2892,1
1408,17,4,8,3485,1
1409,17,4,7,3437,1
1410,17,4,2,265,1
1411,17,4,6,5001,1
1412,17,4,1,4182,1
1413,17,4,0,1807,0
1414,17,4,3,4414,0
1415,17,4,4,1345,1
1416,17,4,5,4714,1
1417,17,4,8,5248,1
1418,17,4,7,5189,1
1419,17,4,2,1794,1
1420,17,4,6,660,1
1421,17,4,1,4841,1
1422,17,4,0,3840,0
1423,17,4,3,2856,0
1424,17,4,4,5438,1
1425,17,4,5,2045,1
1426,17,4,8,2584,1
1427,17,4,7,2357,1
1428,17,4,2,2071,1
1429,17,4,6,3178,1
1430,17,4,1,2239,1
1431,17,4,0,1933,0
1432,17,4,3,2609,0
1433,17,4,4,4993,1
1434,17,4,5,4269,1
1435,17,4,8,4413,1
1436,17,4,7,3473,1
1437,17,4,2,5773,1
1438,17,4,6,3155,1
1439,17,4,1,852,1
1440,17,4,0,483,0
1441,17,4,3,4726,0
1442,17,4,4,2607,1
1443,17,4,5,5773,1
1444,17,4,8,2001,1
1445,17,4,7,1661,1
1446,17,4,2,2554,1
1447,17,4,6,2304,1
1448,17,4,1,1577,1
1449,17,4,0,5562,0
1450,17,4,3,2875,0
1451,17,4,4,74,1
1452,17,4,5,4070,1
1453,17,4,8,4389,1
1454,17,4,7,4084,1
1455,17,4,2,4736,1
1456,17,4,6,5167,1
1457,17,4,1,4133,1
1458,18,13,0,5161,0
1459,18,13,3,19,0
1460,18,13,4,852,1
1461,18,13,5,5456,1
1462,18,13,8,247,1
1463,18,13,7,5577,1
1464,18,13,2,1446,1
1465,18,13,6,1528,1
1466,18,13,1,4904,1
1467,18,13,0,5385,0
1468,18,13,3,1830,0
1469,18,13,4,4822,1
1470,18,13,5,2142,1
1471,18,13,8,2343,1
1472,18,13,7,2121,1
1473,18,13,2,1745,1
1474,18,13,6,2381,1
1475,18,13,1,4277,1
1476,18,13,0,725,0
1477,18,13,3,5580,0
1478,18,13,4,3224,1
1479,18,13,5,5717,1
1480,18,13,8,192,1
1481,18,13,7,5764,1
1482,18,13,2,4561,1
1483,18,13,6,374,1
1484,18,13,1,1873,1
1485,18,13,0,4904,0
1486,18,13,3,5606,0
1487,18,13,4,3308,1
1488,18,13,5,5768,1
1489,18,13,8,359,1
1490,18,13,7,250,1
1491,18,13,2,2949,1
1492,18,13,6,1461,1
1493,18,13,1,3128,1
1494,18,13,0,2120,0
1495,18,13,3,4551,0
1496,18,13,4,2428,1
1497,18,13,5,4709,1
1498,18,13,8,5439,1
1499,18,13,7,5146,1
1500,18,13,2,9,1
1501,18,13,6,1299,1
1502,18,13,1,1008,1
1503,18,13,0,3389,0
1504,18,13,3,2455,0
1505,18,13,4,583,1
1506,18,13,5,2803,1
1507,18,13,8,3149,1
1508,18,13,7,2921,1
1509,18,13,2,3284,1
1510,18,13,6,3071,1
1511,18,13,1,4930,1
1512,18,13,0,1933,0
1513,18,13,3,2722,0
1514,18,13,4,923,1
1515,18,13,5,2428,1
1516,18,13,8,3308,1
1517,18,13,7,3193,1
1518,18,13,2,1794,1
1519,18,13,6,2700,1
1520,18,13,1,5602,1
1521,18,13,0,4397,0
1522,18,13,3,3175,0
1523,18,13,4,408,1
1524,18,13,5,2776,1
1525,18,13,8,3178,1
1526,18,13,7,3128,1
1527,18,13,2,13,1
1528,18,13,6,2471,1
1529,18,13,1,5402,1
1530,18,13,0,1689,0
1531,18,13,3,4138,0
1532,18,13,4,2096,1
1533,18,13,5,4668,1
1534,18,13,8,5031,1
1535,18,13,7,4829,1
1536,18,13,2,4016,1
1537,18,13,6,5701,1
1538,18,13,1,2128,1
1539,19,3,0,3627,0
1540,19,3,3,1088,0
1541,19,3,4,4913,1
1542,19,3,5,3682,1
1543,19,3,8,3985,1
1544,19,3,7,3792,1
1545,19,3,2,3766,1
1546,19,3,6,1314,1
1547,19,3,1,3257,1
1548,0,2,0,3714,0
1549,0,2,3,19,0
1550,0,2,4,2782,1
1551,0,2,5,5419,1
1552,0,2,8,5661,1
1553,0,2,7,5081,1
1554,0,2,2,722,1
1555,0,2,6,4169,1
1556,0,2,1,2948,1
1557,0,2,0,2058,0
1558,0,2,3,3377,0
1559,0,2,4,1062,1
1560,0,2,5,863,1
1561,0,2,8,955,1
1562,0,2,7,667,1
1563,0,2,2,773,1
1564,0,2,6,4170,1
1565,0,2,1,2919,1
1566,0,2,0,1752,0
1567,0,2,3,846,0
1568,0,2,4,3938,1
1569,0,2,5,3011,1
1570,0,2,8,3050,1
1571,0,2,7,2880,1
1572,0,2,2,2564,1
1573,0,2,6,89,1
1574,0,2,1,4401,1
1575,0,2,0,475,0
1576,0,2,3,1176,0
1577,0,2,4,4039,1
1578,0,2,5,2626,1
1579,0,2,8,2680,1
1580,0,2,7,2560,1
1581,0,2,2,1057,1
1582,0,2,6,4826,1
1583,0,2,1,3240,1
1584,0,2,0,3841,0
1585,0,2,3,872,0
1586,0,2,4,3783,1
1587,0,2,5,1866,1
1588,0,2,8,1952,1
1589,0,2,7,1813,1
1590,0,2,2,4398,1
1591,0,2,6,3585,1
1592,0,2,1,1681,1
1593,0,2,0,148,0
1594,0,2,3,4868,0
1595,0,2,4,1628,1
1596,0,2,5,5717,1
1597,0,2,8,39,1
1598,0,2,7,28,1
1599,0,2,2,3322,1
1600,0,2,6,1518,1
1601,0,2,1,5217,1
1602,0,2,0,3033,0
1603,0,2,3,3619,0
1604,0,2,4,460,1
1605,0,2,5,3908,1
1606,0,2,8,4008,1
1607,0,2,7,3880,1
1608,0,2,2,3090,1
1609,0,2,6,5474,1
1610,0,2,1,5773,1
1611,0,2,0,483,0
1612,0,2,3,4390,0
1613,0,2,4,1404,1
1614,0,2,5,5633,1
1615,0,2,8,5652,1
1616,0,2,7,5652,1
1617,0,2,2,3749,1
1618,0,2,6,2493,1
1619,0,2,1,5773,1
1620,0,2,0,4830,0
1621,0,2,3,27,0
1622,0,2,4,3312,1
1623,0,2,5,3055,1
1624,0,2,8,3145,1
1625,0,2,7,2886,1
1626,0,2,2,2998,1
1627,0,2,6,814,1
1628,0,2,1,5042,1
1629,1,12,0,3178,0
1630,1,12,3,19,0
1631,1,12,4,541,1
1632,1,12,5,2044,1
1633,1,12,8,2203,1
1634,1,12,7,1525,1
1635,1,12,2,4436,1
1636,1,12,6,724,1
1637,1,12,1,3138,1
1638,1,12,0,1246,0
1639,1,12,3,2820,0
1640,1,12,4,3436,1
1641,1,12,5,2983,1
1642,1,12,8,3019,1
1643,1,12,7,2750,1
1644,1,12,2,4606,1
1645,1,12,6,69,1
1646,1,12,1,4289,1
1647,1,12,0,2583,0
1648,1,12,3,1655,0
1649,1,12,4,1794,1
1650,1,12,5,5773,1
1651,1,12,8,5773,1
1652,1,12,7,644,1
1653,1,12,2,8,1
1654,1,12,6,2803,1
1655,1,12,1,4642,1
1656,1,12,0,3389,0
1657,1,12,3,3993,0
1658,1,12,4,3699,1
1659,1,12,5,2479,1
1660,1,12,8,2547,1
1661,1,12,7,2256,1
1662,1,12,2,5773,1
1663,1,12,6,4030,1
1664,1,12,1,1480,1
1665,1,12,0,2288,0
1666,1,12,3,4946,0
1667,1,12,4,4528,1
1668,1,12,5,5413,1
1669,1,12,8,5717,1
1670,1,12,7,5408,1
1671,1,12,2,2508,1
1672,1,12,6,5773,1
1673,1,12,1,5773,1
1674,1,12,0,5470,0
1675,1,12,3,4413,0
1676,1,12,4,4305,1
1677,1,12,5,5773,1
1678,1,12,8,5773,1
1679,1,12,7,4822,1
1680,1,12,2,5773,1
1681,1,12,6,5773,1
1682,1,12,1,5773,1
1683,1,12,0,4397,0
1684,1,12,3,5311,0
1685,1,12,4,4029,1
1686,1,12,5,3603,1
1687,1,12,8,3661,1
1688,1,12,7,3058,1
1689,1,12,2,4899,1
1690,1,12,6,801,1
1691,1,12,1,1757,1
1692,1,12,0,4397,0
1693,1,12,3,2645,0
1694,1,12,4,2838,1
1695,1,12,5,1787,1
1696,1,12,8,1874,1
1697,1,12,7,1818,1
1698,1,12,2,2045,1
1699,1,12,6,5773,1
1700,1,12,1,5773,1
1701,1,12,0,4510,0
1702,1,12,3,4387,0
1703,1,12,4,4803,1
1704,1,12,5,4906,1
1705,1,12,8,5078,1
1706,1,12,7,4560,1
1707,1,12,2,1634,1
1708,1,12,6,2699,1
1709,1,12,1,5286,1
1710,2,11,0,5226,0
1711,2,11,3,19,0
1712,2,11,4,1498,1
1713,2,11,5,1760,1
1714,2,11,8,1776,1
1715,2,11,7,1526,1
1716,2,11,2,1307,1
1717,2,11,6,2299,1
1718,2,11,1,4597,1
1719,2,11,0,4778,0
1720,2,11,3,1137,0
1721,2,11,4,4677,1
1722,2,11,5,3336,1
1723,2,11,8,3354,1
1724,2,11,7,3266,1
1725,2,11,2,1613,1
1726,2,11,6,2770,1
1727,2,11,1,4509,1
1728,2,11,0,1497,0
1729,2,11,3,669,0
1730,2,11,4,4182,1
1731,2,11,5,2083,1
1732,2,11,8,2092,1
1733,2,11,7,1999,1
1734,2,11,2,5369,1
1735,2,11,6,736,1
1736,2,11,1,3178,1
1737,2,11,0,1560,0
1738,2,11,3,2332,0
1739,2,11,4,267,1
1740,2,11,5,3633,1
1741,2,11,8,3644,1
1742,2,11,7,3547,1
1743,2,11,2,1847,1
1744,2,11,6,2570,1
1745,2,11,1,4643,1
1746,2,11,0,303,0
1747,2,11,3,2977,0
1748,2,11,4,1120,1
1749,2,11,5,4965,1
1750,2,11,8,4989,1
1751,2,11,7,4858,1
1752,2,11,2,3816,1
1753,2,11,6,4246,1
1754,2,11,1,1621,1
1755,2,11,0,3328,0
1756,2,11,3,2476,0
1757,2,11,4,817,1
1758,2,11,5,251,1
1759,2,11,8,274,1
1760,2,11,7,178,1
1761,2,11,2,3579,1
1762,2,11,6,4826,1
1763,2,11,1,2083,1
1764,2,11,0,1389,0
1765,2,11,3,2252,0
1766,2,11,4,869,1
1767,2,11,5,354,1
1768,2,11,8,396,1
1769,2,11,7,245,1
1770,2,11,2,4822,1
1771,2,11,6,5073,1
1772,2,11,1,2012,1
1773,2,11,0,1038,0
1774,2,11,3,5358,0
1775,2,11,4,4259,1
1776,2,11,5,4172,1
1777,2,11,8,4216,1
1778,2,11,7,4117,1
1779,2,11,2,1271,1
1780,2,11,6,3522,1
1781,2,11,1,957,1
1782,2,11,0,1883,0
1783,2,11,3,2090,0
1784,2,11,4,581,1
1785,2,11,5,5693,1
1786,2,11,8,5732,1
1787,2,11,7,5615,1
1788,2,11,2,3382,1
1789,2,11,6,4848,1
1790,2,11,1,2180,1
1791,3,7,0,4008,0
1792,3,7,3,19,0
1793,3,7,4,1376,1
1794,3,7,5,1945,1
1795,3,7,8,2038,1
1796,3,7,7,1536,1
1797,3,7,2,3218,1
1798,3,7,6,5018,1
1799,3,7,1,4163,1
1800,3,7,0,2983,0
1801,3,7,3,4503,0
1802,3,7,4,2949,1
1803,3,7,5,2017,1
1804,3,7,8,2045,1
1805,3,7,7,1795,1
1806,3,7,2,3699,1
1807,3,7,6,4540,1
1808,3,7,1,1498,1
1809,3,7,0,4264,0
1810,3,7,3,3350,0
1811,3,7,4,1376,1
1812,3,7,5,439,1
1813,3,7,8,460,1
1814,3,7,7,93,1
1815,3,7,2,1216,1
1816,3,7,6,644,1
1817,3,7,1,5773,1
1818,3,7,0,3541,0
1819,3,7,3,4294,0
1820,3,7,4,3436,1
1821,3,7,5,2311,1
1822,3,7,8,2357,1
1823,3,7,7,2072,1
1824,3,7,2,2749,1
1825,3,7,6,4952,1
1826,3,7,1,4372,1
1827,3,7,0,2819,0
1828,3,7,3,5757,0
1829,3,7,4,4221,1
1830,3,7,5,3198,1
1831,3,7,8,3238,1
1832,3,7,7,2855,1
1833,3,7,2,4561,1
1834,3,7,6,5264,1
1835,3,7,1,4774,1
1836,3,7,0,1933,0
1837,3,7,3,769,0
1838,3,7,4,4899,1
1839,3,7,5,39,1
1840,3,7,8,71,1
1841,3,7,7,5556,1
1842,3,7,2,5508,1
1843,3,7,6,1323,1
1844,3,7,1,5773,1
1845,3,7,0,5470,0
1846,3,7,3,575,0
1847,3,7,4,4993,1
1848,3,7,5,4206,1
1849,3,7,8,4379,1
1850,3,7,7,3861,1
1851,3,7,2,5566,1
1852,3,7,6,2644,1
1853,3,7,1,2309,1
1854,3,7,0,1037,0
1855,3,7,3,5608,0
1856,3,7,4,4838,1
1857,3,7,5,633,1
1858,3,7,8,704,1
1859,3,7,7,431,1
1860,3,7,2,1119,1
1861,3,7,6,3788,1
1862,3,7,1,3311,1
1863,3,7,0,54,0
1864,3,7,3,976,0
1865,3,7,4,78,1
1866,3,7,5,1427,1
1867,3,7,8,1500,1
1868,3,7,7,1179,1
1869,3,7,2,2112,1
1870,3,7,6,4468,1
1871,3,7,1,3865,1
1872,4,5,0,2702,0
1873,4,5,3,19,0
1874,4,5,4,4725,1
1875,4,5,5,4308,1
1876,4,5,8,4332,1
1877,4,5,7,4013,1
1878,4,5,2,3992,1
1879,4,5,6,4345,1
1880,4,5,1,1552,1
1881,4,5,0,1242,0
1882,4,5,3,2704,0
1883,4,5,4,1039,1
1884,4,5,5,4568,1
1885,4,5,8,4582,1
1886,4,5,7,4357,1
1887,4,5,2,4148,1
1888,4,5,6,3052,1
1889,4,5,1,5623,1
1890,4,5,0,2074,0
1891,4,5,3,1091,0
1892,4,5,4,5166,1
1893,4,5,5,2783,1
1894,4,5,8,2791,1
1895,4,5,7,2703,1
1896,4,5,2,767,1
1897,4,5,6,725,1
1898,4,5,1,3053,1
1899,4,5,0,826,0
1900,4,5,3,1517,0
1901,4,5,4,5496,1
1902,4,5,5,3263,1
1903,4,5,8,3282,1
1904,4,5,7,3183,1
1905,4,5,2,541,1
1906,4,5,6,1385,1
1907,4,5,1,3063,1
1908,4,5,0,4610,0
1909,4,5,3,1627,0
1910,4,5,4,5757,1
1911,4,5,5,3544,1
1912,4,5,8,3550,1
1913,4,5,7,3491,1
1914,4,5,2,852,1
1915,4,5,6,1476,1
1916,4,5,1,4330,1
1917,4,5,0,780,0
1918,4,5,3,5425,0
1919,4,5,4,4030,1
1920,4,5,5,2535,1
1921,4,5,8,2549,1
1922,4,5,7,2432,1
1923,4,5,2,905,1
1924,4,5,6,802,1
1925,4,5,1,2862,1
1926,4,5,0,3699,0
1927,4,5,3,4400,0
1928,4,5,4,3350,1
1929,4,5,5,1174,1
1930,4,5,8,1198,1
1931,4,5,7,1023,1
1932,4,5,2,5471,1
1933,4,5,6,377,1
1934,4,5,1,3668,1
1935,4,5,0,3541,0
1936,4,5,3,2185,0
1937,4,5,4,1124,1
1938,4,5,5,4583,1
1939,4,5,8,4623,1
1940,4,5,7,4519,1
1941,4,5,2,2811,1
1942,4,5,6,3339,1
1943,4,5,1,4652,1
1944,4,5,0,3888,0
1945,4,5,3,449,0
1946,4,5,4,4911,1
1947,4,5,5,3072,1
1948,4,5,8,3088,1
1949,4,5,7,2945,1
1950,4,5,2,1774,1
1951,4,5,6,1841,1
1952,4,5,1,4137,1
1953,5,19,0,5039,0
1954,5,19,3,19,0
1955,5,19,4,2547,1
1956,5,19,5,4815,1
1957,5,19,8,4872,1
1958,5,19,7,4754,1
1959,5,19,2,2059,1
1960,5,19,6,3065,1
1961,5,19,1,4429,1
1962,5,19,0,4414,0
1963,5,19,3,787,0
1964,5,19,4,5045,1
1965,5,19,5,5571,1
1966,5,19,8,5593,1
1967,5,19,7,5501,1
1968,5,19,2,3551,1
1969,5,19,6,3497,1
1970,5,19,1,3674,1
1971,5,19,0,321,0
1972,5,19,3,5135,0
1973,5,19,4,3500,1
1974,5,19,5,3673,1
1975,5,19,8,3695,1
1976,5,19,7,3583,1
1977,5,19,2,2017,1
1978,5,19,6,1608,1
1979,5,19,1,1326,1
1980,5,19,0,5658,0
1981,5,19,3,705,0
1982,5,19,4,4857,1
1983,5,19,5,5188,1
1984,5,19,8,5213,1
1985,5,19,7,5087,1
1986,5,19,2,3161,1
1987,5,19,6,3234,1
1988,5,19,1,3012,1
1989,5,19,0,4197,0
1990,5,19,3,1331,0
1991,5,19,4,110,1
1992,5,19,5,289,1
1993,5,19,8,322,1
1994,5,19,7,226,1
1995,5,19,2,4334,1
1996,5,19,6,4285,1
1997,5,19,1,4206,1
1998,5,19,0,1730,0
1999,5,19,3,719,0
2000,5,19,4,5166,1
2001,5,19,5,5654,1
2002,5,19,8,5685,1
2003,5,19,7,5579,1
2004,5,19,2,3531,1
2005,5,19,6,3988,1
2006,5,19,1,3473,1
2007,5,19,0,4528,0
2008,5,19,3,5352,0
2009,5,19,4,4118,1
2010,5,19,5,4854,1
2011,5,19,8,4881,1
2012,5,19,7,4807,1
2013,5,19,2,3328,1
2014,5,19,6,3324,1
2015,5,19,1,2950,1
2016,5,19,0,3840,0
2017,5,19,3,2174,0
2018,5,19,4,817,1
2019,5,19,5,2314,1
2020,5,19,8,2327,1
2021,5,19,7,2283,1
2022,5,19,2,4091,1
2023,5,19,6,5175,1
2024,5,19,1,280,1
2025,5,19,0,1330,0
2026,5,19,3,5659,0
2027,5,19,4,4359,1
2028,5,19,5,5174,1
2029,5,19,8,5198,1
2030,5,19,7,5109,1
2031,5,19,2,2911,1
2032,5,19,6,3194,1
2033,5,19,1,3406,1
2034,6,17,0,139,0
2035,6,17,3,19,0
2036,6,17,4,1498,1
2037,6,17,5,2631,1
2038,6,17,8,2642,1
2039,6,17,7,2527,1
2040,6,17,2,564,1
2041,6,17,6,1592,1
2042,6,17,1,4343,1
2043,6,17,0,211,0
2044,6,17,3,2331,0
2045,6,17,4,5072,1
2046,6,17,5,4880,1
2047,6,17,8,4889,1
2048,6,17,7,4827,1
2049,6,17,2,2311,1
2050,6,17,6,2930,1
2051,6,17,1,4552,1
2052,6,17,0,1553,0
2053,6,17,3,679,0
2054,6,17,4,3535,1
2055,6,17,5,2868,1
2056,6,17,8,2874,1
2057,6,17,7,2796,1
2058,6,17,2,408,1
2059,6,17,6,46,1
2060,6,17,1,1892,1
2061,6,17,0,1117,0
2062,6,17,3,1867,0
2063,6,17,4,4766,1
2064,6,17,5,4301,1
2065,6,17,8,4313,1
2066,6,17,7,4267,1
2067,6,17,2,1559,1
2068,6,17,6,1584,1
2069,6,17,1,2322,1
2070,6,17,0,4184,0
2071,6,17,3,1160,0
2072,6,17,4,4024,1
2073,6,17,5,3893,1
2074,6,17,8,3901,1
2075,6,17,7,3872,1
2076,6,17,2,290,1
2077,6,17,6,1044,1
2078,6,17,1,2903,1
2079,6,17,0,2094,0
2080,6,17,3,1170,0
2081,6,17,4,3951,1
